zip,qualified,kw_total
1420,8300,152246.5
1450,260,2275.75
1453,8914,194229.25
1462,1152,19193
1463,16,131
1473,8,982.75
1501,4809,97363
1504,2421,27739.75
1505,770,11753
1507,1409,14689.25
1515,294,4140.5
1516,552,6726.25
1519,430,4484.25
1520,3294,43690.75
1522,267,2816.5
1524,1816,25154.5
1527,3699,61746.75
1529,382,3755.5
1534,62,464.5
1535,42,560.25
1536,954,14433
1537,646,13695.25
1540,3092,48478
1541,79,1325.5
1542,573,10253.75
1543,315,3152.75
1545,6069,92812
1546,74,4342.5
1560,164,1477.75
1562,3145,47573.75
1564,2161,36917.25
1566,11,115.25
1568,187,2397
1569,1825,21149.75
1570,3947,70961
1571,1973,28583.5
1581,142,39898
1583,2077,37733
1588,608,12496.25
1590,1956,38064.25
1602,4505,45677.25
1603,3536,74973.5
1604,7116,101205.5
1605,3958,88283.75
1606,5432,94436
1607,1562,36631
1608,276,20936.5
1609,2973,44214.25
1610,2725,55165.25
1611,552,6210.75
1612,1436,18421.5
1653,2,1214.5
1701,2739,74629.25
1702,4903,107159.5
1721,3274,53539
1730,2133,70572
1731,357,16231.25
1741,608,6778.5
1742,8,1642.25
1745,149,2681.25
1746,3353,67065.75
1747,1534,26224.25
1748,3207,59128
1756,1566,21274.75
1757,6664,129979.75
1760,6463,112226.75
1770,936,10509.5
1772,1987,42539
1773,195,2203.5
1778,5,122.5
1801,8764,255202
1803,5298,125248.5
1810,6838,157626.25
1821,6364,138253.25
1824,5331,115880
1826,6352,79142.25
1827,919,9703.5
1830,4443,59367
1832,4564,70649.25
1833,1,11.5
1834,1336,18079.5
1835,3089,67575.5
1840,460,26087
1841,5722,73855.5
1843,3957,97934.25
1844,11728,165913
1845,5424,105683
1850,2677,25825.75
1851,4683,72051.25
1852,4658,98659.25
1854,3968,67244
1862,1756,60108.5
1863,1763,28507.5
1864,3241,57905.75
1867,4782,59719.5
1876,4861,90000.5
1879,2905,45164.5
1880,5725,84027
1886,3684,48217.5
1887,5040,170446.25
1889,2,4730.75
1890,4368,53880.25
1901,204,15271.5
1902,6361,69383.25
1904,4723,40805.75
1905,4311,70800.75
1906,6861,90926.25
1907,3529,40684
1908,1275,11527
1915,7957,114086
1921,164,1710.25
1923,6944,153844.75
1940,2544,37900.5
1945,5415,54840
1949,1956,38206.25
1960,12390,225240.75
1970,8615,132607
1982,865,10914
1983,156,1786.25
1984,866,8742.5
1985,29,214.75
2019,4198,77491
2021,4999,156391.5
2025,1212,16914.25
2026,5765,88974.25
2030,1287,16111
2032,1027,18369.75
2035,3813,86833
2038,5317,112496.75
2043,3265,63858.5
2048,4680,136763.75
2052,2708,36114.25
2053,3116,43316
2054,1799,27710.25
2056,2040,31662.75
2061,1849,34428.5
2062,6566,166546.75
2066,4307,40495.75
2067,3642,47766
2071,226,3710.25
2072,6491,137931.5
2081,4207,71284.5
2090,3518,77866.25
2093,1697,25749
2108,389,7257.75
2109,300,9503.75
2110,87,7940.75
2111,199,9050.25
2113,440,5298.75
2114,532,20693
2115,963,41058.75
2116,1448,31293.75
2118,1629,59595.25
2119,2812,63364
2120,963,26012.5
2121,2476,42251.5
2122,3573,57093.5
2124,6237,82043.25
2125,4165,90342
2126,3773,42705.75
2127,4450,85833.5
2128,4905,96534
2129,2101,56158.75
2130,4387,61844.5
2131,5177,46054.25
2132,6152,59033.75
2133,29,144.25
2134,1595,51762.25
2135,4138,82353.75
2136,4960,61101.75
2138,3582,86082.5
2139,3196,79310
2140,2024,37593.25
2141,1423,36350.25
2142,140,21004
2143,3798,78211.5
2144,3970,37542
2145,3813,53170.25
2148,9253,131502.75
2149,7219,124932.25
2150,3688,96581
2151,9486,124573.5
2152,3742,36854
2155,11713,159674
2163,38,4305
2169,9723,131085.75
2170,3793,30667.5
2171,3398,60023
2176,5357,47250.75
2180,4661,66478.5
2184,8442,183208.5
2186,6111,58664.25
2188,2678,39027.25
2189,2996,41951.5
2190,3638,45929.5
2191,1704,13628.5
2199,65,3906.5
2201,6,373.5
2203,4,1402.5
2205,12,4326.5
2210,229,38269.75
2215,605,39661.5
2301,10247,203506.25
2302,7138,95229.5
2322,1346,72472
2333,1286,18783.25
2339,2810,55684.75
2341,1055,16443.5
2343,2763,44532.25
2346,4434,77862.75
2347,3166,62719.75
2351,3635,54531
2356,2690,33191
2357,25,1002.75
2368,6590,119071.25
2370,4331,65176.75
2375,1051,31039.5
2379,245,6125.5
2382,3462,41757.5
2420,2944,35335
2421,3355,64810.5
2445,2363,31294.75
2446,2077,48105.5
2451,3972,98182
2452,2619,54697.5
2453,4921,77303.5
2458,2473,32456.75
2459,3836,51663
2460,1580,18892.75
2461,1282,13793.25
2462,259,4197.5
2464,521,14147.25
2465,2777,24800.5
2466,1179,21097.5
2467,2318,40307.5
2468,1023,8034.75
2472,6712,114015
2474,5590,49728.25
2476,3393,32873
2478,5763,57601.5
2481,2240,34681.5
2482,1640,25645.5
2492,4271,46934
2493,763,13458
2494,2232,58385.25
2601,5162,109907.25
2630,1115,10762.75
2632,606,4628.25
2647,78,696
2668,29,472.25
2672,2,15
2673,2354,29741.75
2675,641,6809
2702,1230,18478.75
2703,9645,156162.5
2715,1045,12250
2717,1538,19126.5
2718,1772,34778.5
2719,4950,56951.75
2720,6388,133582.25
2721,5633,91601.75
2723,3009,44399.5
2724,3706,53475.75
2725,1081,23682.25
2726,5522,63302.25
2739,111,693.75
2740,10291,138633.5
2743,3384,32250.75
2744,2455,33692.25
2745,7030,121296.5
2746,2659,46760.75
2747,5797,93461
2748,3681,42612
2760,5742,88766
2762,1297,28773.75
2763,524,14263.75
2764,1053,18325.25
2766,4031,70838
2767,1316,42671
2769,3963,48730.75
2770,639,7488.5
2771,4777,96830.5
2777,6149,85743
2779,2010,20263.25
2780,10104,217153
2790,3791,43007
2802,112,1096.75
2806,4666,46648.5
2809,6695,99174.25
2814,79,647
2816,5989,81017.75
2817,240,14525.25
2818,4668,81018
2822,63,446.25
2824,63,542
2828,1816,27669
2830,14,131.25
2831,949,11846
2835,295,1906.5
2838,716,8996.75
2852,3170,123078.5
2857,569,6609
2860,8713,147959
2861,7359,81065.75
2863,2840,43055.25
2864,9321,135183
2865,4761,121163.75
2871,3803,49736
2876,22,922.25
2878,5186,60241.25
2885,3564,53190.75
2886,7595,186865.25
2888,5941,94345.75
2889,8172,88436
2893,7273,108096.5
2895,8093,141610.5
2896,2361,52042
2902,4,236.75
2903,1570,52905.75
2904,7212,117977.25
2905,5317,80400.5
2906,5089,56665.5
2907,4266,76778.75
2908,7774,89035
2909,7052,83324.75
2910,6389,74788.25
2911,4019,47414
2912,83,2678
2914,6321,104615.25
2915,4546,59345.75
2916,2357,42408
2917,3132,88803
2919,8993,138314.5
2920,9940,176401.75
2921,3693,67166.5
3032,1304,16932.75
3034,121,1109
3036,146,2619.25
3038,5171,86161.5
3045,3447,45065.25
3046,101,996.75
3049,148,1737.25
3051,4516,102124.25
3052,889,9219.25
3053,3965,101251
3054,3962,59451.5
3060,5647,132368.25
3062,5193,87714
3063,2793,92207.75
3064,3035,34355.25
3076,2412,32914.25
3079,5320,137162.75
3087,239,5676
3101,473,33462.5
3102,5770,80640
3103,8014,198602.5
3104,7573,88279.5
3106,3863,88554.75
3109,2969,65491.75
3110,3477,83181.25
3224,6,90.5
3229,37,223
3234,22,149.25
3258,56,511.25
3275,2595,43979.5
3301,6591,176268.5
3303,1443,18377.25
3304,1075,29374.75
3307,164,2043.75
3801,4025,166219.25
3820,4459,85119
3823,49,1206
3824,625,25868
3833,65,2472
3840,432,18644
3854,294,2072.75
3856,193,6767.25
3857,873,13517.25
3861,3,43
3862,186,2839.25
3865,4,280.25
3867,4,35.25
3868,24,4106.5
3869,299,4654.75
3870,561,7534
3878,1953,48253.5
3885,426,11424.25
3901,611,9091.75
3903,510,9511
3904,1075,30353.75
3905,94,847
3906,2,2043
3908,661,7974.25
3909,34,335.75
4005,6149,124581.75
4038,3340,58504.25
4046,293,3275.5
4062,370,4949.25
4063,70,465.75
4064,2884,30127
4072,5552,81848.75
4074,6183,104779
4092,4443,94792.75
4093,488,5894.5
4101,2628,71246.75
4102,3833,74600.5
4103,7474,141773.25
4105,1973,27860.5
4106,7379,138297.25
4107,2586,23384.75
4108,535,3494.75
4109,147,1340
4122,35,2743.25
4210,5698,127567.75
4236,243,1881.5
4240,9225,197062.5
4250,186,7421.5
4252,76,561
4258,374,3913.5
4274,340,3524.75
4280,1578,16569
4330,3208,99767
4333,1,204
4336,1,783
4344,432,5111.5
4345,698,12128.25
4346,266,2502
4347,407,5009.5
4351,2,17
4401,8877,246746.5
4411,9,45.5
4412,2828,52622.25
4428,298,2373.5
4429,484,5211.75
4444,1483,26446.25
4473,291,3342.5
4474,619,7784
4605,111,3011.25
4609,1119,17595.5
4612,154,1204.75
4646,61,376.75
4653,190,1975.75
4660,150,1572
4662,275,3107.75
4674,79,830.75
4675,137,997.5
4679,711,8933.75
5401,5226,90948.5
5403,4218,122622
5404,1551,27155
5405,57,7567.5
5408,2173,22821.25
5439,75,4198.25
5446,888,35615.25
5452,3476,91616.25
5482,19,1120.75
5495,1821,93526.25
6001,4026,72512.75
6002,5677,156343.5
6006,3,1765.5
6010,15552,255257.75
6013,1315,14041
6016,2094,31166
6019,147,1269
6023,389,9496.75
6026,1712,44292.75
6029,4323,72269.25
6030,69,1711.5
6032,4544,116553.75
6033,5780,95437.75
6035,1926,26264.75
6037,6657,125830.25
6040,7629,110572.75
6041,12,1596
6042,5469,157576.25
6043,652,11545
6050,5,2297.25
6051,5207,99045.25
6052,1843,27151.75
6053,6971,105147.25
6060,196,2588.75
6062,5177,100535
6066,6791,109718.75
6067,5384,123035.75
6070,2976,45295.75
6071,2991,51799
6073,1029,12183.5
6074,8007,186395
6078,3861,69543.5
6081,319,3290.75
6082,11993,236800.75
6084,559,13386.5
6085,1758,20126.5
6088,1905,64818
6089,584,11375.25
6090,130,1337
6092,295,3373.25
6093,1332,17700
6095,8242,226363.25
6096,4021,118857.75
6101,2,17.5
6103,159,20447
6105,1562,39801.75
6106,4898,91946.25
6107,4406,49764.75
6108,4892,135711.25
6109,8439,115130
6110,3521,73596.75
6111,9103,190524.25
6112,3357,42482.5
6114,4236,98158.5
6115,1,687.25
6117,3375,54551.25
6118,6855,97215.5
6119,2715,29540.25
6120,1815,66388
6156,5,2544
6161,2,371
6183,1,145.5
6226,2664,60975
6237,144,5058
6238,57,719.5
6241,43,851.5
6249,50,572.5
6250,616,10659
6254,162,7372
6255,787,13531.75
6256,290,14264.5
6260,1538,44111
6266,33,1132
6268,542,19652.5
6269,151,18559
6277,432,4149
6280,29,2087.5
6320,5492,89347.75
6330,298,3707
6331,11,99.25
6334,171,6807.25
6335,337,7343.5
6338,1,268.5
6339,367,6689.75
6340,6491,134031
6351,1364,28784.5
6353,24,192.25
6355,852,10900
6359,5,309
6360,6491,117419
6365,228,4026.5
6370,41,351.75
6374,12,1060
6375,540,5703
6380,506,11730.25
6382,1557,31074.75
6383,11,88.75
6385,2359,49524.25
6401,4632,65569.75
6403,1573,28259.25
6405,8054,148551.5
6410,6777,146149
6414,21,147.75
6416,4239,75769
6418,3327,52036
6424,19,175.5
6437,412,5649
6441,2,15.75
6444,24,208.25
6450,8095,133978
6451,5550,73782.25
6455,1001,13434.5
6456,66,744.25
6457,11532,236446.5
6459,32,852.25
6460,11561,211671.5
6461,4279,74748.75
6467,7,268.75
6468,3772,58567.5
6470,30,347.5
6471,1889,34749.5
6472,1578,23432.5
6473,7181,192306.25
6477,3972,109518
6478,2953,39737
6479,3298,51049.75
6480,2761,43518.5
6481,429,5046.25
6483,4165,62852
6484,9749,175276.25
6489,9341,157165
6492,12255,256681.75
6510,282,15916
6511,7210,147507.5
6512,8356,118141
6513,5961,95369.5
6514,6077,98760.75
6515,2650,46907.5
6516,11932,201226.75
6517,3634,60082.75
6518,3281,47084.25
6519,2318,38057
6524,1480,22400
6525,2095,34538.5
6602,2,323.25
6604,3860,83906.75
6605,3609,66768.75
6606,8904,102347.75
6607,1446,33661
6608,1887,31531.75
6610,3744,55648
6611,8917,143883.5
6612,689,9295
6614,9221,101923
6615,5148,130228.75
6702,561,26626
6704,5355,76756.75
6705,5099,88064
6706,3119,44019.5
6708,6864,102427.75
6710,1486,14422.25
6712,2725,34513.75
6716,4703,60876.5
6762,2054,28633.5
6770,7697,103826.75
6779,2503,27347.25
6782,41,979.75
6786,964,10113.75
6787,5,1022.5
6795,3434,68485
6798,89,754.75
6807,1848,18435
6820,5666,69380
6824,7257,91570.75
6825,4861,66373.75
6830,5401,77252
6831,4042,59290.75
6840,3675,50663.5
6850,3466,52230.25
6851,5488,80873
6853,1283,13551
6854,4428,86448.75
6855,1893,24406
6857,3,558
6858,6,726.75
6870,1791,17189.25
6878,1716,16915.75
6880,6381,87097.75
6889,15,922
6890,1265,15547
6897,108,1252.5
6901,353,21194.25
6902,9046,174209.75
6903,2583,31545
6905,4107,60568.25
6906,1901,28495.75
6907,1770,30716.75
6910,45,6793.75
6926,1,269
6927,7,69
7001,2848,114904.25
7002,10952,196833
7003,9379,90948
7004,2850,174023
7005,2724,40260
7006,5332,104866.25
7008,5482,134159.75
7009,2991,52881.5
7010,3034,34977.5
7011,7055,88963.75
7012,2969,62347.5
7013,7347,90443.5
7014,1284,52880.5
7016,5087,73811.5
7017,3523,44496.25
7018,2857,39964.75
7020,967,27086.25
7021,372,3534.75
7022,2166,37589.25
7023,1471,10907.5
7024,3613,65434.25
7026,5955,68879.75
7027,1128,17738.5
7028,1479,11730.75
7029,2416,56578.5
7030,3175,53167.75
7031,3740,43321
7032,7012,173188.75
7033,2374,56860.75
7034,1723,19260.5
7035,958,19136.5
7036,10035,223276.5
7039,6515,110306.5
7040,4480,42691.25
7041,1437,19319.5
7042,4244,46950.75
7043,2469,24260.25
7044,2831,31659.5
7045,2245,35818.5
7046,507,8420.25
7047,7731,171529
7050,3407,52294.25
7052,8994,114117
7054,5579,186289.5
7055,6297,97777.75
7057,2475,32126
7058,1227,57888.75
7059,3588,70863.25
7060,5386,69540.5
7062,2136,20559
7063,1963,19871.5
7064,1355,27961.5
7065,5617,83130
7066,4092,62628.75
7067,5140,52983.75
7068,1423,32926.5
7069,1027,34976.5
7070,3769,40715
7071,5105,86874
7072,2009,159581.75
7073,1930,79779
7074,920,80252
7075,2243,34594.25
7076,5038,62997
7077,805,9589.25
7078,2735,37184.25
7079,2692,33239
7080,6260,199271.25
7081,3468,76698.25
7082,457,7096.75
7083,12857,219215
7086,1641,23961.5
7087,5817,66180.25
7088,711,8140.75
7090,6344,61022.5
7092,1700,34710.5
7093,4922,61833.75
7094,3398,251632.75
7095,4050,67326.75
7097,12,1764.25
7099,3,86
7102,920,38928.25
7103,4010,78111.25
7104,5415,74409.5
7105,6215,152600.25
7106,3925,31533.25
7107,4371,50728.75
7108,3013,40387
7109,7121,85281
7110,6442,60044.5
7111,7641,94263
7112,3651,36885.25
7114,2089,157149.25
7201,4028,150679.75
7202,4892,75065
7203,3612,45783
7204,2438,25018.25
7205,4672,80262.25
7206,3671,60589
7208,3636,49967.5
7302,2628,62859.5
7304,5384,80274.25
7305,9475,220357.5
7306,5253,88697.75
7307,6087,57386.5
7310,156,21411.75
7401,1281,29848.75
7407,4641,75826.75
7410,8407,110028.25
7417,2567,46537.25
7423,906,10035
7424,5628,93975
7430,4396,132412
7432,1563,20484.25
7436,2731,56182.25
7440,665,7763.5
7442,631,8366
7444,501,11668.5
7446,2742,57296
7450,4792,47636
7452,2613,28963.75
7456,0,
7458,2721,47559.5
7463,2019,24750.5
7470,11329,262067.25
7481,3540,51266.5
7501,3513,54465
7502,2667,21654
7503,2890,52008
7504,1744,22178
7505,471,13466.75
7506,4473,63551.25
7508,4842,55618.5
7512,3588,110607.5
7513,1509,21898.5
7514,2162,31931.5
7522,2535,24748.75
7524,1908,41254.5
7601,5473,133848
7603,1699,15070.25
7604,2963,37191.5
7605,1541,18375.25
7606,688,40322.5
7607,2310,27477.25
7608,107,47036.75
7620,223,5133.5
7621,5187,51477.25
7624,2148,33291.75
7626,1715,21055.25
7627,1027,13236.5
7628,3692,30903
7630,1812,22688.5
7631,4162,82321.5
7632,1788,37262.75
7640,969,10391
7641,565,7758.75
7642,2026,23287.5
7643,2075,42322.5
7644,4662,81176.25
7645,1574,37970
7646,3152,32484.75
7647,1313,52329.5
7648,1192,25851
7649,1890,22870.5
7650,2592,49107.25
7652,7046,158872
7656,1669,21378.25
7657,2235,52507.25
7660,2253,31186
7661,2413,24365.75
7662,1571,19321.75
7663,4004,86111.5
7666,6811,67543.25
7670,2485,32768.75
7675,5517,76885
7676,1682,21222.75
7677,1173,23040.5
7699,9,1393.75
7701,5231,71059.25
7702,1141,26456.75
7703,79,8228.25
7704,1596,12883
7711,669,6441
7712,7421,141346.75
7716,1847,19743.5
7717,976,7665.5
7718,1773,17523.25
7719,6337,87104.5
7720,1487,13693.25
7721,659,16061
7722,841,17813.25
7723,976,15023.5
7724,4805,116623.75
7726,9528,169057
7727,1825,66919.25
7728,11501,226345
7730,4868,76358.5
7731,9038,142048.75
7732,1274,13343.5
7733,4152,74553.5
7734,2950,25704
7735,5298,53613.25
7737,905,8258.5
7738,1147,20876.75
7739,1736,23260
7740,6611,87545.25
7746,4999,84610.25
7747,7912,114348
7748,6128,86759.75
7750,1001,15081.25
7751,4892,76990.5
7753,8806,153185.75
7755,1729,24666.5
7756,1150,7735.75
7757,1661,26889.5
7758,1209,11336.75
7760,2342,26221.25
7762,3741,38640.5
7764,2250,41712.5
7799,25,8639.25
7801,4360,89914.75
7803,997,12548.5
7821,22,370
7828,2504,58822.75
7834,3450,52911
7836,2806,66427.75
7838,5,130.75
7840,5920,114043.75
7843,612,6214.5
7847,560,7651.75
7849,23,373.75
7850,1184,19668.75
7852,848,24818
7853,1689,20059.25
7856,562,10639
7857,816,13117.75
7866,3233,59701.75
7869,4687,98265.25
7874,1431,19664.25
7876,2816,43989.75
7878,85,716.75
7885,2221,42612.5
7901,3594,53399
7920,5626,92508.5
7921,1058,25334.75
7922,2034,32173
7924,1069,13380.75
7926,6,88
7927,931,32751.75
7928,3151,40663
7930,1017,16515.75
7931,369,5654.5
7932,2341,63630.5
7933,697,9334.75
7935,228,2714.75
7936,3406,105994.5
7940,3354,43894.75
7945,1902,25913
7946,759,8702.5
7950,4161,62469.75
7960,6877,130254
7974,2098,40001.5
7976,189,2015.75
7980,644,10086.5
7981,2336,70200.25
8002,4833,108265
8003,8158,157811.5
8004,2703,28923.75
8007,1195,17229
8009,3251,49296
8010,2769,49270.5
8012,9170,152434.75
8016,9165,225233
8020,31,995.5
8021,8334,123326.25
8022,2052,35734.75
8023,79,613.75
8026,754,11350
8027,1870,23737.25
8028,5067,87510
8029,1411,12109.75
8030,3331,55706.25
8031,3334,70185.5
8032,158,2947
8033,3346,32108.5
8034,4082,73128
8035,1933,16573
8036,1667,34458.25
8037,4004,71500.25
8043,6629,135969.5
8045,807,16760.75
8046,9670,120510.5
8048,3384,75208
8049,1516,16776.25
8051,2102,27231
8052,4062,74335.75
8053,12320,193753.25
8054,11226,257473
8055,4588,72583
8057,6183,166827.75
8059,1798,18137.25
8060,4859,121210.75
8062,725,10038
8063,876,6569
8065,1559,20910.75
8066,2449,98246.5
8069,1503,21767.25
8070,4676,67510.5
8071,2172,32124.75
8073,11,107.25
8074,40,613.5
8075,8125,151257.5
8077,5372,109523
8078,2347,31065.5
8079,683,16906.75
8080,11323,200883
8081,12903,168727
8083,2692,33713.25
8084,1764,24047
8085,18,892.75
8086,2001,34590.5
8088,103,1512
8089,979,10621.75
8090,2286,19671
8091,165,7635.75
8093,2397,40875
8094,11004,146493.5
8096,9734,143281.5
8097,872,15713.25
8102,1005,22320.5
8103,2518,58606
8104,3698,66081.5
8105,3766,41678.25
8106,2618,25365.5
8107,2856,25431.75
8108,3918,33384
8109,5202,85966.75
8110,4612,164320.75
8201,717,13550.25
8203,5972,70059.25
8221,2017,27628
8223,1250,20202
8225,2822,39177
8226,11107,120759
8230,1036,11866.5
8232,4684,60879.75
8234,10413,175635.5
8244,3024,47014.75
8270,24,217.25
8302,225,4953.25
8310,415,9608.25
8312,2291,27805.25
8318,2073,28753
8322,2830,34250.5
8326,506,9518.25
8328,350,3448.75
8330,108,1346
8332,5614,149238.5
8340,31,445.75
8341,428,5635
8343,1218,16372.25
8344,1671,27330
8346,132,1635.75
8347,13,159.5
8350,103,4609.5
8352,10,98.25
8360,11160,241787.75
8361,4012,65539
8401,5883,115325.25
8402,4693,43103.75
8403,1187,10416
8406,4193,40373.75
8501,2400,44444.25
8502,2719,38298.25
8505,5112,87149.75
8510,458,9370.75
8512,2626,183847
8514,788,15438
8515,1907,27839.5
8518,1457,49594.75
8520,6769,143056
8525,587,6672.75
8527,8745,127802.25
8528,78,683
8533,2,8.5
8534,3522,75568.5
8535,601,13004.75
8536,3172,61732.75
8540,9574,215809
8542,660,9204.75
8544,36,2233.75
8550,5706,99947.75
8553,203,2426.5
8554,913,9428.75
8555,161,2149.25
8558,968,22126
8560,602,9791.75
8562,144,1841.75
8608,362,13602.5
8609,2167,30646
8610,8236,80511.25
8611,4735,48503.75
8618,6391,99937.25
8619,6556,139516
8620,3735,49449.5
8628,2359,61813.5
8629,2093,14684
8638,6051,116510.5
8648,7229,144968.5
8650,9,4444.75
8690,5591,86962.5
8691,4671,152780
8701,13085,334727.75
8720,242,3111.25
8721,1318,19297
8722,2872,29833.75
8723,9922,150984.5
8724,12550,162038.75
8730,1473,16120
8731,7,956
8732,452,4039.25
8733,608,10475.25
8735,5500,45507.25
8736,4973,64175.5
8738,1131,13158.25
8740,919,7443.75
8741,681,6653.5
8742,9777,105654.5
8750,2034,22628
8751,3065,32390
8752,1669,15726.5
